user,time_dt,collection_id,collection_name,collection_logical_name,start_time_dt,end_time_dt,cpu_usage_distribution,tail_cpu_usage_distribution,priority,instance_index,event,failed,resource_request_cpu,resource_request_memory,average_usage_cpu,average_usage_memory,maximum_usage_cpu,maximum_usage_memory,hour
aeB11m9PtrD76QeXZOK+Q3+Vx32kcOokRZxchg0AlrI=,1970-01-03 03:15:55.211605,277469535958,kWvZbopGbWFoUxS7omeiXliz6fz2CsCQT/8PwK+kgUc=,c3KrIc41PkkrVrVlkcDh1NGcEf+nnra4uBUmxaklwHw=,1970-01-07 14:40:00,1970-01-07 14:45:00,"[6.96182251e-05 7.24792480e-05 7.53402710e-05 7.72476196e-05
 8.01086426e-05 8.20159912e-05 8.48770142e-05 8.67843628e-05
 1.01089478e-04 1.21116638e-04 6.79016113e-04]","[0.00012302 0.00012589 0.00012779 0.0001297  0.00013161 0.00014019
 0.00015163 0.00016212 0.00017262]",200,688,SCHEDULE,0,0.00041866302490234375,0.00081634521484375,9.059906005859375e-05,0.0005102157592773438,0.0007677078247070312,0.0005121231079101562,1970-01-03 03:00:00
aeB11m9PtrD76QeXZOK+Q3+Vx32kcOokRZxchg0AlrI=,1970-01-03 03:16:30.716830,277469535958,kWvZbopGbWFoUxS7omeiXliz6fz2CsCQT/8PwK+kgUc=,c3KrIc41PkkrVrVlkcDh1NGcEf+nnra4uBUmxaklwHw=,1970-01-07 14:40:00,1970-01-07 14:45:00,"[6.96182251e-05 7.24792480e-05 7.53402710e-05 7.72476196e-05
 8.01086426e-05 8.20159912e-05 8.48770142e-05 8.67843628e-05
 1.01089478e-04 1.21116638e-04 6.79016113e-04]","[0.00012302 0.00012589 0.00012779 0.0001297  0.00013161 0.00014019
 0.00015163 0.00016212 0.00017262]",200,886,SCHEDULE,0,0.00041866302490234375,0.00081634521484375,9.059906005859375e-05,0.0005102157592773438,0.0007677078247070312,0.0005121231079101562,1970-01-03 03:00:00
aeB11m9PtrD76QeXZOK+Q3+Vx32kcOokRZxchg0AlrI=,1970-01-03 03:17:13.811705,277469535958,kWvZbopGbWFoUxS7omeiXliz6fz2CsCQT/8PwK+kgUc=,c3KrIc41PkkrVrVlkcDh1NGcEf+nnra4uBUmxaklwHw=,1970-01-07 14:40:00,1970-01-07 14:45:00,"[6.96182251e-05 7.24792480e-05 7.53402710e-05 7.72476196e-05
 8.01086426e-05 8.20159912e-05 8.48770142e-05 8.67843628e-05
 1.01089478e-04 1.21116638e-04 6.79016113e-04]","[0.00012302 0.00012589 0.00012779 0.0001297  0.00013161 0.00014019
 0.00015163 0.00016212 0.00017262]",200,766,SCHEDULE,0,0.00041866302490234375,0.00081634521484375,9.059906005859375e-05,0.0005102157592773438,0.0007677078247070312,0.0005121231079101562,1970-01-03 03:00:00
aeB11m9PtrD76QeXZOK+Q3+Vx32kcOokRZxchg0AlrI=,1970-01-03 03:17:40.651990,277469535958,kWvZbopGbWFoUxS7omeiXliz6fz2CsCQT/8PwK+kgUc=,c3KrIc41PkkrVrVlkcDh1NGcEf+nnra4uBUmxaklwHw=,1970-01-07 14:40:00,1970-01-07 14:45:00,"[6.96182251e-05 7.24792480e-05 7.53402710e-05 7.72476196e-05
 8.01086426e-05 8.20159912e-05 8.48770142e-05 8.67843628e-05
 1.01089478e-04 1.21116638e-04 6.79016113e-04]","[0.00012302 0.00012589 0.00012779 0.0001297  0.00013161 0.00014019
 0.00015163 0.00016212 0.00017262]",200,365,SCHEDULE,0,0.00041866302490234375,0.00081634521484375,9.059906005859375e-05,0.0005102157592773438,0.0007677078247070312,0.0005121231079101562,1970-01-03 03:00:00
aeB11m9PtrD76QeXZOK+Q3+Vx32kcOokRZxchg0AlrI=,1970-01-03 03:18:29.410800,277469535958,kWvZbopGbWFoUxS7omeiXliz6fz2CsCQT/8PwK+kgUc=,c3KrIc41PkkrVrVlkcDh1NGcEf+nnra4uBUmxaklwHw=,1970-01-07 14:40:00,1970-01-07 14:45:00,"[6.96182251e-05 7.24792480e-05 7.53402710e-05 7.72476196e-05
 8.01086426e-05 8.20159912e-05 8.48770142e-05 8.67843628e-05
 1.01089478e-04 1.21116638e-04 6.79016113e-04]","[0.00012302 0.00012589 0.00012779 0.0001297  0.00013161 0.00014019
 0.00015163 0.00016212 0.00017262]",200,388,SCHEDULE,0,0.00041866302490234375,0.00081634521484375,9.059906005859375e-05,0.0005102157592773438,0.0007677078247070312,0.0005121231079101562,1970-01-03 03:00:00
aeB11m9PtrD76QeXZOK+Q3+Vx32kcOokRZxchg0AlrI=,1970-01-03 03:18:57.993229,277469535958,kWvZbopGbWFoUxS7omeiXliz6fz2CsCQT/8PwK+kgUc=,c3KrIc41PkkrVrVlkcDh1NGcEf+nnra4uBUmxaklwHw=,1970-01-07 14:40:00,1970-01-07 14:45:00,"[6.96182251e-05 7.24792480e-05 7.53402710e-05 7.72476196e-05
 8.01086426e-05 8.20159912e-05 8.48770142e-05 8.67843628e-05
 1.01089478e-04 1.21116638e-04 6.79016113e-04]","[0.00012302 0.00012589 0.00012779 0.0001297  0.00013161 0.00014019
 0.00015163 0.00016212 0.00017262]",200,169,SCHEDULE,0,0.00041866302490234375,0.00081634521484375,9.059906005859375e-05,0.0005102157592773438,0.0007677078247070312,0.0005121231079101562,1970-01-03 03:00:00
aeB11m9PtrD76QeXZOK+Q3+Vx32kcOokRZxchg0AlrI=,1970-01-03 03:31:33.680156,277469535958,kWvZbopGbWFoUxS7omeiXliz6fz2CsCQT/8PwK+kgUc=,c3KrIc41PkkrVrVlkcDh1NGcEf+nnra4uBUmxaklwHw=,1970-01-07 14:40:00,1970-01-07 14:45:00,"[6.96182251e-05 7.24792480e-05 7.53402710e-05 7.72476196e-05
 8.01086426e-05 8.20159912e-05 8.48770142e-05 8.67843628e-05
 1.01089478e-04 1.21116638e-04 6.79016113e-04]","[0.00012302 0.00012589 0.00012779 0.0001297  0.00013161 0.00014019
 0.00015163 0.00016212 0.00017262]",200,13,SCHEDULE,0,0.00041866302490234375,0.00081634521484375,9.059906005859375e-05,0.0005102157592773438,0.0007677078247070312,0.0005121231079101562,1970-01-03 03:00:00
aeB11m9PtrD76QeXZOK+Q3+Vx32kcOokRZxchg0AlrI=,1970-01-03 03:33:54.620461,277469535958,kWvZbopGbWFoUxS7omeiXliz6fz2CsCQT/8PwK+kgUc=,c3KrIc41PkkrVrVlkcDh1NGcEf+nnra4uBUmxaklwHw=,1970-01-07 14:40:00,1970-01-07 14:45:00,"[6.96182251e-05 7.24792480e-05 7.53402710e-05 7.72476196e-05
 8.01086426e-05 8.20159912e-05 8.48770142e-05 8.67843628e-05
 1.01089478e-04 1.21116638e-04 6.79016113e-04]","[0.00012302 0.00012589 0.00012779 0.0001297  0.00013161 0.00014019
 0.00015163 0.00016212 0.00017262]",200,574,SCHEDULE,0,0.00041866302490234375,0.00081634521484375,9.059906005859375e-05,0.0005102157592773438,0.0007677078247070312,0.0005121231079101562,1970-01-03 03:00:00
aeB11m9PtrD76QeXZOK+Q3+Vx32kcOokRZxchg0AlrI=,1970-01-03 04:00:44.805702,277469535958,kWvZbopGbWFoUxS7omeiXliz6fz2CsCQT/8PwK+kgUc=,c3KrIc41PkkrVrVlkcDh1NGcEf+nnra4uBUmxaklwHw=,1970-01-07 14:40:00,1970-01-07 14:45:00,"[6.96182251e-05 7.24792480e-05 7.53402710e-05 7.72476196e-05
 8.01086426e-05 8.20159912e-05 8.48770142e-05 8.67843628e-05
 1.01089478e-04 1.21116638e-04 6.79016113e-04]","[0.00012302 0.00012589 0.00012779 0.0001297  0.00013161 0.00014019
 0.00015163 0.00016212 0.00017262]",200,284,SCHEDULE,0,0.00041866302490234375,0.0005445480346679688,9.059906005859375e-05,0.0005102157592773438,0.0007677078247070312,0.0005121231079101562,1970-01-03 04:00:00
aeB11m9PtrD76QeXZOK+Q3+Vx32kcOokRZxchg0AlrI=,1970-01-03 04:28:04.659982,277469535958,kWvZbopGbWFoUxS7omeiXliz6fz2CsCQT/8PwK+kgUc=,c3KrIc41PkkrVrVlkcDh1NGcEf+nnra4uBUmxaklwHw=,1970-01-07 14:40:00,1970-01-07 14:45:00,"[6.96182251e-05 7.24792480e-05 7.53402710e-05 7.72476196e-05
 8.01086426e-05 8.20159912e-05 8.48770142e-05 8.67843628e-05
 1.01089478e-04 1.21116638e-04 6.79016113e-04]","[0.00012302 0.00012589 0.00012779 0.0001297  0.00013161 0.00014019
 0.00015163 0.00016212 0.00017262]",200,360,SCHEDULE,0,0.00041866302490234375,0.0005445480346679688,9.059906005859375e-05,0.0005102157592773438,0.0007677078247070312,0.0005121231079101562,1970-01-03 04:00:00
