user,time_dt,start_time_dt,end_time_dt,resource_request_cpu,resource_request_memory,average_usage_cpu,average_usage_memory,maximum_usage_cpu,maximum_usage_memory,hour
30Rme1hqSemDZdXoMMQT4VQwOkXnzJRMDfrP4ApzpLw=,1970-01-13 12:21:11.447817,1970-01-13 12:30:46,1970-01-13 12:30:50,0.009490966796875,0.004119873046875,0.0,7.43865966796875e-05,0.0010013580322265625,7.62939453125e-05,1970-01-13 12:00:00
30Rme1hqSemDZdXoMMQT4VQwOkXnzJRMDfrP4ApzpLw=,1970-01-13 12:21:37.665380,1970-01-13 12:30:46,1970-01-13 12:30:50,0.009490966796875,0.004119873046875,0.0,7.43865966796875e-05,0.0010013580322265625,7.62939453125e-05,1970-01-13 12:00:00
30Rme1hqSemDZdXoMMQT4VQwOkXnzJRMDfrP4ApzpLw=,1970-01-13 12:22:31.100505,1970-01-13 12:30:46,1970-01-13 12:30:50,0.009490966796875,0.004119873046875,0.0,7.43865966796875e-05,0.0010013580322265625,7.62939453125e-05,1970-01-13 12:00:00
30Rme1hqSemDZdXoMMQT4VQwOkXnzJRMDfrP4ApzpLw=,1970-01-13 12:22:40.795459,1970-01-13 12:30:46,1970-01-13 12:30:50,0.009490966796875,0.004119873046875,0.0,7.43865966796875e-05,0.0010013580322265625,7.62939453125e-05,1970-01-13 12:00:00
30Rme1hqSemDZdXoMMQT4VQwOkXnzJRMDfrP4ApzpLw=,1970-01-13 12:22:45.973223,1970-01-13 12:30:46,1970-01-13 12:30:50,0.009490966796875,0.004119873046875,0.0,7.43865966796875e-05,0.0010013580322265625,7.62939453125e-05,1970-01-13 12:00:00
30Rme1hqSemDZdXoMMQT4VQwOkXnzJRMDfrP4ApzpLw=,1970-01-13 12:22:50.087970,1970-01-13 12:30:46,1970-01-13 12:30:50,0.009490966796875,0.004119873046875,0.0,7.43865966796875e-05,0.0010013580322265625,7.62939453125e-05,1970-01-13 12:00:00
30Rme1hqSemDZdXoMMQT4VQwOkXnzJRMDfrP4ApzpLw=,1970-01-13 12:23:27.547686,1970-01-13 12:30:46,1970-01-13 12:30:50,0.009490966796875,0.0046539306640625,0.0,7.43865966796875e-05,0.0010013580322265625,7.62939453125e-05,1970-01-13 12:00:00
30Rme1hqSemDZdXoMMQT4VQwOkXnzJRMDfrP4ApzpLw=,1970-01-13 12:23:30.495129,1970-01-13 12:30:46,1970-01-13 12:30:50,0.009490966796875,0.0046539306640625,0.0,7.43865966796875e-05,0.0010013580322265625,7.62939453125e-05,1970-01-13 12:00:00
30Rme1hqSemDZdXoMMQT4VQwOkXnzJRMDfrP4ApzpLw=,1970-01-13 12:23:36.174171,1970-01-13 12:30:46,1970-01-13 12:30:50,0.009490966796875,0.0046539306640625,0.0,7.43865966796875e-05,0.0010013580322265625,7.62939453125e-05,1970-01-13 12:00:00
30Rme1hqSemDZdXoMMQT4VQwOkXnzJRMDfrP4ApzpLw=,1970-01-13 12:23:58.632402,1970-01-13 12:30:46,1970-01-13 12:30:50,0.009490966796875,0.0046539306640625,0.0,7.43865966796875e-05,0.0010013580322265625,7.62939453125e-05,1970-01-13 12:00:00
