user,hour,resource_request_cpu,resource_request_memory,average_usage_cpu,average_usage_memory,maximum_usage_cpu,maximum_usage_memory
HuJTGzfKvLBf+6PLTjfckShR9iX7i9m4JNZE7BaSpMg=,1970-01-01 00:00:00,0.0027313232421875,0.007965087890625,0.00023746490478515625,0.0062408447265625,0.001186370849609375,0.0062408447265625
HuJTGzfKvLBf+6PLTjfckShR9iX7i9m4JNZE7BaSpMg=,1970-01-01 01:00:00,0.017608642578125,0.0083770751953125,9.5367431640625e-05,0.0010776519775390625,0.0013256072998046875,0.00128936767578125
HuJTGzfKvLBf+6PLTjfckShR9iX7i9m4JNZE7BaSpMg=,1970-01-01 15:00:00,0.017608642578125,0.0083770751953125,9.5367431640625e-05,0.0010776519775390625,0.0013256072998046875,0.00128936767578125
HuJTGzfKvLBf+6PLTjfckShR9iX7i9m4JNZE7BaSpMg=,1970-01-01 16:00:00,0.017608642578125,0.0083770751953125,9.5367431640625e-05,0.0010776519775390625,0.0013256072998046875,0.00128936767578125
HuJTGzfKvLBf+6PLTjfckShR9iX7i9m4JNZE7BaSpMg=,1970-01-01 17:00:00,0.017608642578125,0.0083770751953125,9.5367431640625e-05,0.0010776519775390625,0.0013256072998046875,0.00128936767578125
HuJTGzfKvLBf+6PLTjfckShR9iX7i9m4JNZE7BaSpMg=,1970-01-01 18:00:00,0.017608642578125,0.0083770751953125,9.5367431640625e-05,0.0010776519775390625,0.0013256072998046875,0.00128936767578125
HuJTGzfKvLBf+6PLTjfckShR9iX7i9m4JNZE7BaSpMg=,1970-01-01 19:00:00,0.017608642578125,0.0127716064453125,9.5367431640625e-05,0.0010776519775390625,0.0013256072998046875,0.00128936767578125
HuJTGzfKvLBf+6PLTjfckShR9iX7i9m4JNZE7BaSpMg=,1970-01-01 20:00:00,0.017608642578125,0.0083770751953125,9.5367431640625e-05,0.0010776519775390625,0.0013256072998046875,0.00128936767578125
HuJTGzfKvLBf+6PLTjfckShR9iX7i9m4JNZE7BaSpMg=,1970-01-01 21:00:00,0.017608642578125,0.0066986083984375,9.5367431640625e-05,0.0010776519775390625,0.0013256072998046875,0.00128936767578125
HuJTGzfKvLBf+6PLTjfckShR9iX7i9m4JNZE7BaSpMg=,1970-01-01 22:00:00,0.017608642578125,0.0066986083984375,9.5367431640625e-05,0.0010776519775390625,0.0013256072998046875,0.00128936767578125
HuJTGzfKvLBf+6PLTjfckShR9iX7i9m4JNZE7BaSpMg=,1970-01-01 23:00:00,0.017608642578125,0.0066986083984375,9.5367431640625e-05,0.0010776519775390625,0.0013256072998046875,0.00128936767578125
HuJTGzfKvLBf+6PLTjfckShR9iX7i9m4JNZE7BaSpMg=,1970-01-02 00:00:00,0.017608642578125,0.0127716064453125,9.5367431640625e-05,0.0010776519775390625,0.0013256072998046875,0.00128936767578125
HuJTGzfKvLBf+6PLTjfckShR9iX7i9m4JNZE7BaSpMg=,1970-01-02 01:00:00,0.017608642578125,0.0066986083984375,9.5367431640625e-05,0.0010776519775390625,0.0013256072998046875,0.00128936767578125
