user,hour,resource_request_cpu,resource_request_memory,average_usage_cpu,average_usage_memory,maximum_usage_cpu,maximum_usage_memory
PeO35q9IyQTQ1gF6bKU/0vNAy2f5Z16I/5Dmk5Uo8oY=,1970-01-01 00:00:00,0.008453369140625,0.00650787353515625,0.002040863037109375,0.00423431396484375,0.06036376953125,0.00572967529296875
PeO35q9IyQTQ1gF6bKU/0vNAy2f5Z16I/5Dmk5Uo8oY=,1970-01-01 03:00:00,0.00449371337890625,0.00572967529296875,0.0002727508544921875,0.003849029541015625,0.00641632080078125,0.00385284423828125
PeO35q9IyQTQ1gF6bKU/0vNAy2f5Z16I/5Dmk5Uo8oY=,1970-01-01 04:00:00,0.0043182373046875,0.00572967529296875,0.00424957275390625,0.00457763671875,0.01654052734375,0.00572967529296875
PeO35q9IyQTQ1gF6bKU/0vNAy2f5Z16I/5Dmk5Uo8oY=,1970-01-01 05:00:00,0.0043182373046875,0.00572967529296875,0.00038433074951171875,0.003620147705078125,0.0097808837890625,0.00385284423828125
PeO35q9IyQTQ1gF6bKU/0vNAy2f5Z16I/5Dmk5Uo8oY=,1970-01-01 06:00:00,0.00449371337890625,0.00572967529296875,0.005401611328125,0.00481414794921875,0.0263671875,0.00572967529296875
PeO35q9IyQTQ1gF6bKU/0vNAy2f5Z16I/5Dmk5Uo8oY=,1970-01-01 07:00:00,0.00449371337890625,0.00572967529296875,0.0002727508544921875,0.003849029541015625,0.00641632080078125,0.00385284423828125
PeO35q9IyQTQ1gF6bKU/0vNAy2f5Z16I/5Dmk5Uo8oY=,1970-01-01 08:00:00,0.0043182373046875,0.00572967529296875,0.00038433074951171875,0.003620147705078125,0.0097808837890625,0.00385284423828125
PeO35q9IyQTQ1gF6bKU/0vNAy2f5Z16I/5Dmk5Uo8oY=,1970-01-01 09:00:00,0.00449371337890625,0.00572967529296875,0.002040863037109375,0.00423431396484375,0.06036376953125,0.00572967529296875
PeO35q9IyQTQ1gF6bKU/0vNAy2f5Z16I/5Dmk5Uo8oY=,1970-01-01 13:00:00,0.00449371337890625,0.00572967529296875,0.002040863037109375,0.00423431396484375,0.06036376953125,0.00572967529296875
PeO35q9IyQTQ1gF6bKU/0vNAy2f5Z16I/5Dmk5Uo8oY=,1970-01-01 16:00:00,0.003875732421875,0.00572967529296875,0.00038433074951171875,0.003620147705078125,0.0097808837890625,0.00385284423828125
PeO35q9IyQTQ1gF6bKU/0vNAy2f5Z16I/5Dmk5Uo8oY=,1970-01-01 17:00:00,0.00449371337890625,0.00572967529296875,0.002040863037109375,0.00423431396484375,0.06036376953125,0.00572967529296875
PeO35q9IyQTQ1gF6bKU/0vNAy2f5Z16I/5Dmk5Uo8oY=,1970-01-01 18:00:00,0.00449371337890625,0.00572967529296875,0.005401611328125,0.00481414794921875,0.0263671875,0.00572967529296875
