user,hour,resource_request_cpu,resource_request_cpu_mean,resource_request_cpu_max,resource_request_cpu_min,resource_request_cpu_std,resource_request_memory,resource_request_memory_mean,resource_request_memory_max,resource_request_memory_min,resource_request_memory_std,average_usage_cpu,average_usage_cpu_mean,average_usage_cpu_max,average_usage_cpu_min,average_usage_cpu_std,average_usage_memory,average_usage_memory_mean,average_usage_memory_max,average_usage_memory_min,average_usage_memory_std,maximum_usage_cpu,maximum_usage_cpu_mean,maximum_usage_cpu_max,maximum_usage_cpu_min,maximum_usage_cpu_std,maximum_usage_memory,maximum_usage_memory_mean,maximum_usage_memory_max,maximum_usage_memory_min,maximum_usage_memory_std
oMKuLKWsfJhu0O+F17yAzJe4K2NxU+xQn0TNVTL86N4=,1970-01-01 00:00:00,0.0043182373046875,0.007077534993489583,0.0101318359375,0.0043182373046875,0.0029180048759893254,0.0013027191162109375,0.003281275431315104,0.00650787353515625,0.0013027191162109375,0.002818087003818695,0.0007696151733398438,0.0007696151733398438,0.0007696151733398438,0.0007696151733398438,0.0,0.003055572509765625,0.003055572509765625,0.003055572509765625,0.003055572509765625,0.0,0.0058746337890625,0.0058746337890625,0.0058746337890625,0.0058746337890625,0.0,0.003376007080078125,0.003376007080078125,0.003376007080078125,0.003376007080078125,0.0
oMKuLKWsfJhu0O+F17yAzJe4K2NxU+xQn0TNVTL86N4=,1970-01-12 05:00:00,0.003520965576171875,0.003520965576171875,0.003520965576171875,0.003520965576171875,0.0,0.0018405914306640625,0.0017640610815773548,0.00196075439453125,0.00171661376953125,8.190041547435946e-05,0.00018310546875,0.00018310546875,0.00018310546875,0.00018310546875,0.0,0.0014934539794921875,0.0014934539794921875,0.0014934539794921875,0.0014934539794921875,0.0,0.000637054443359375,0.000637054443359375,0.000637054443359375,0.000637054443359375,0.0,0.001575469970703125,0.001575469970703125,0.001575469970703125,0.001575469970703125,0.0
oMKuLKWsfJhu0O+F17yAzJe4K2NxU+xQn0TNVTL86N4=,1970-01-12 17:00:00,0.0050201416015625,0.0050201416015625,0.0050201416015625,0.0050201416015625,0.0,0.001834869384765625,0.0019235610961914062,0.00218963623046875,0.001834869384765625,0.00015865655663107334,0.01141357421875,0.01141357421875,0.01141357421875,0.01141357421875,0.0,0.0012054443359375,0.0012054443359375,0.0012054443359375,0.0012054443359375,0.0,0.0140380859375,0.0140380859375,0.0140380859375,0.0140380859375,0.0,0.001834869384765625,0.001834869384765625,0.001834869384765625,0.001834869384765625,0.0
oMKuLKWsfJhu0O+F17yAzJe4K2NxU+xQn0TNVTL86N4=,1970-01-12 22:00:00,0.003082275390625,0.003082275390625,0.003082275390625,0.003082275390625,0.0,0.0017108917236328125,0.0017108917236328125,0.0017108917236328125,0.0017108917236328125,0.0,0.00028896331787109375,0.00028896331787109375,0.00028896331787109375,0.00028896331787109375,0.0,0.0006551742553710938,0.0006551742553710938,0.0006551742553710938,0.0006551742553710938,0.0,0.003482818603515625,0.003482818603515625,0.003482818603515625,0.003482818603515625,0.0,0.0006551742553710938,0.0006551742553710938,0.0006551742553710938,0.0006551742553710938,0.0
oMKuLKWsfJhu0O+F17yAzJe4K2NxU+xQn0TNVTL86N4=,1970-01-12 23:00:00,0.002819061279296875,0.002819061279296875,0.002819061279296875,0.002819061279296875,0.0,0.0017223358154296875,0.0017223358154296875,0.0017223358154296875,0.0017223358154296875,0.0,0.00447845458984375,0.00447845458984375,0.00447845458984375,0.00447845458984375,0.0,0.00104522705078125,0.00104522705078125,0.00104522705078125,0.00104522705078125,0.0,0.0142059326171875,0.0142059326171875,0.0142059326171875,0.0142059326171875,0.0,0.001682281494140625,0.001682281494140625,0.001682281494140625,0.001682281494140625,0.0
oMKuLKWsfJhu0O+F17yAzJe4K2NxU+xQn0TNVTL86N4=,1970-01-13 00:00:00,0.00246429443359375,0.00246429443359375,0.00246429443359375,0.00246429443359375,0.0,0.00170135498046875,0.0017514228820800781,0.002101898193359375,0.00170135498046875,0.00014161341099660395,0.0,0.0,0.0,0.0,0.0,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0,0.0,0.0,0.0,0.0,0.0,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0
oMKuLKWsfJhu0O+F17yAzJe4K2NxU+xQn0TNVTL86N4=,1970-01-13 03:00:00,0.00246429443359375,0.00246429443359375,0.00246429443359375,0.00246429443359375,0.0,0.00168609619140625,0.0017294632761101973,0.00209808349609375,0.00168609619140625,0.00012990032541415795,0.0,0.0,0.0,0.0,0.0,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0,0.0,0.0,0.0,0.0,0.0,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0
oMKuLKWsfJhu0O+F17yAzJe4K2NxU+xQn0TNVTL86N4=,1970-01-13 04:00:00,0.002552032470703125,0.002552032470703125,0.002552032470703125,0.002552032470703125,0.0,0.0016727447509765625,0.0016727447509765625,0.0016727447509765625,0.0016727447509765625,0.0,6.4849853515625e-05,6.4849853515625e-05,6.4849853515625e-05,6.4849853515625e-05,0.0,0.0006694793701171875,0.0006694793701171875,0.0006694793701171875,0.0006694793701171875,0.0,0.00025844573974609375,0.00025844573974609375,0.00025844573974609375,0.00025844573974609375,0.0,0.0006694793701171875,0.0006694793701171875,0.0006694793701171875,0.0006694793701171875,0.0
oMKuLKWsfJhu0O+F17yAzJe4K2NxU+xQn0TNVTL86N4=,1970-01-13 06:00:00,0.00246429443359375,0.00246429443359375,0.00246429443359375,0.00246429443359375,0.0,0.0016574859619140625,0.0017305664394212806,0.002086639404296875,0.0016574859619140625,0.00016160633555248704,0.0046539306640625,0.0046539306640625,0.0046539306640625,0.0046539306640625,0.0,0.00128173828125,0.00128173828125,0.00128173828125,0.00128173828125,0.0,0.009307861328125,0.009307861328125,0.009307861328125,0.009307861328125,0.0,0.00128173828125,0.00128173828125,0.00128173828125,0.00128173828125,0.0
oMKuLKWsfJhu0O+F17yAzJe4K2NxU+xQn0TNVTL86N4=,1970-01-13 07:00:00,0.002552032470703125,0.002552032470703125,0.002552032470703125,0.002552032470703125,0.0,0.002086639404296875,0.0017414604567019877,0.002086639404296875,0.00165557861328125,0.00017225860433926925,0.00435638427734375,0.00435638427734375,0.00435638427734375,0.00435638427734375,0.0,0.001468658447265625,0.001468658447265625,0.001468658447265625,0.001468658447265625,0.0,0.004669189453125,0.004669189453125,0.004669189453125,0.004669189453125,0.0,0.001468658447265625,0.001468658447265625,0.001468658447265625,0.001468658447265625,0.0
oMKuLKWsfJhu0O+F17yAzJe4K2NxU+xQn0TNVTL86N4=,1970-01-13 10:00:00,0.00395965576171875,0.00395965576171875,0.00395965576171875,0.00395965576171875,0.0,0.0016155242919921875,0.0036897982747312193,0.0124664306640625,0.0016155242919921875,0.004268942467331161,0.00687408447265625,0.00687408447265625,0.00687408447265625,0.00687408447265625,0.0,0.001636505126953125,0.001636505126953125,0.001636505126953125,0.001636505126953125,0.0,0.0114593505859375,0.0114593505859375,0.0114593505859375,0.0114593505859375,0.0,0.0016460418701171875,0.0016460418701171875,0.0016460418701171875,0.0016460418701171875,0.0
oMKuLKWsfJhu0O+F17yAzJe4K2NxU+xQn0TNVTL86N4=,1970-01-13 12:00:00,0.00395965576171875,0.00395965576171875,0.00395965576171875,0.00395965576171875,0.0,0.0016155242919921875,0.0034875115682912426,0.01220703125,0.0016155242919921875,0.004042503188602981,0.00016689300537109375,0.00016689300537109375,0.00016689300537109375,0.00016689300537109375,0.0,3.337860107421875e-05,3.337860107421875e-05,3.337860107421875e-05,3.337860107421875e-05,0.0,0.0012664794921875,0.0012664794921875,0.0012664794921875,0.0012664794921875,0.0,3.337860107421875e-05,3.337860107421875e-05,3.337860107421875e-05,3.337860107421875e-05,0.0
oMKuLKWsfJhu0O+F17yAzJe4K2NxU+xQn0TNVTL86N4=,1970-01-13 14:00:00,0.002376556396484375,0.002376556396484375,0.002376556396484375,0.002376556396484375,0.0,0.002071380615234375,0.001750946044921875,0.002071380615234375,0.0016307830810546875,0.00020580282909543433,0.00127410888671875,0.00127410888671875,0.00127410888671875,0.00127410888671875,0.0,0.00027370452880859375,0.00027370452880859375,0.00027370452880859375,0.00027370452880859375,0.0,0.002132415771484375,0.002132415771484375,0.002132415771484375,0.002132415771484375,0.0,0.0005855560302734375,0.0005855560302734375,0.0005855560302734375,0.0005855560302734375,0.0
oMKuLKWsfJhu0O+F17yAzJe4K2NxU+xQn0TNVTL86N4=,1970-01-14 14:00:00,0.003520965576171875,0.003520965576171875,0.003520965576171875,0.003520965576171875,0.0,0.00171661376953125,0.0017404298524598817,0.001842498779296875,0.00171661376953125,4.9378172908679874e-05,0.0001983642578125,0.0001983642578125,0.0001983642578125,0.0001983642578125,0.0,0.0005979537963867188,0.0005979537963867188,0.0005979537963867188,0.0005979537963867188,0.0,0.000396728515625,0.000396728515625,0.000396728515625,0.000396728515625,0.0,0.0005979537963867188,0.0005979537963867188,0.0005979537963867188,0.0005979537963867188,0.0
oMKuLKWsfJhu0O+F17yAzJe4K2NxU+xQn0TNVTL86N4=,1970-01-24 19:00:00,0.003696441650390625,0.003696441650390625,0.003696441650390625,0.003696441650390625,0.0,0.001956939697265625,0.001930776950532356,0.001956939697265625,0.00183868408203125,4.9158222140207236e-05,0.0,0.0,0.0,0.0,0.0,0.000614166259765625,0.000614166259765625,0.000614166259765625,0.000614166259765625,0.0,0.0,0.0,0.0,0.0,0.0,0.000614166259765625,0.000614166259765625,0.000614166259765625,0.000614166259765625,0.0
