user,hour,resource_request_cpu,resource_request_memory,average_usage_cpu,average_usage_memory,maximum_usage_cpu,maximum_usage_memory
DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,1970-01-01 00:00:00,0.010009765625,0.01116943359375,0.006195068359375,0.002872467041015625,0.05938720703125,0.0100250244140625
DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,1970-01-01 01:00:00,0.00638580322265625,0.0013027191162109375,0.0218505859375,0.012481689453125,0.0848388671875,0.02093505859375
DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,1970-01-01 02:00:00,0.0066986083984375,0.0013027191162109375,0.01373291015625,0.0142364501953125,0.0491943359375,0.014495849609375
DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,1970-01-01 03:00:00,0.00392913818359375,0.0013027191162109375,0.00530242919921875,0.00487518310546875,0.039306640625,0.009979248046875
DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,1970-01-01 04:00:00,0.00395965576171875,0.0013027191162109375,4.76837158203125e-05,9.5367431640625e-07,0.0002498626708984375,9.5367431640625e-07
DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,1970-01-01 05:00:00,0.00533294677734375,0.0013027191162109375,0.00031566619873046875,0.0021209716796875,0.0012454986572265625,0.0021209716796875
DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,1970-01-01 06:00:00,0.00392913818359375,0.0013027191162109375,0.0063629150390625,0.006500244140625,0.029083251953125,0.0095977783203125
DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,1970-01-01 07:00:00,0.003082275390625,0.0013027191162109375,0.0011806488037109375,0.00467681884765625,0.00848388671875,0.00556182861328125
DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,1970-01-01 08:00:00,0.00395965576171875,0.0013027191162109375,0.0,1.9073486328125e-06,0.0,1.9073486328125e-06
DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,1970-01-01 09:00:00,0.00249481201171875,0.0013027191162109375,0.00595855712890625,0.005096435546875,0.05584716796875,0.0102996826171875
DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,1970-01-01 10:00:00,0.0040740966796875,0.0013027191162109375,0.0003814697265625,0.00583648681640625,0.0011043548583984375,0.006072998046875
DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,1970-01-01 11:00:00,0.00247955322265625,0.0013027191162109375,0.0059661865234375,0.0047760009765625,0.05462646484375,0.00994873046875
DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,1970-01-01 12:00:00,0.00319671630859375,0.0013027191162109375,0.0218505859375,0.012481689453125,0.0848388671875,0.02093505859375
DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,1970-01-01 13:00:00,0.003376007080078125,0.0013027191162109375,0.01373291015625,0.0142364501953125,0.0491943359375,0.014495849609375
DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,1970-01-01 14:00:00,0.0032196044921875,0.0013027191162109375,0.0191650390625,0.01971435546875,0.0386962890625,0.020050048828125
DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,1970-01-01 15:00:00,0.001987457275390625,0.0013027191162109375,0.0006113052368164062,0.00528717041015625,0.001392364501953125,0.0052947998046875
