user,hour,resource_request_cpu,resource_request_cpu_mean,resource_request_cpu_max,resource_request_cpu_min,resource_request_cpu_std,resource_request_memory,resource_request_memory_mean,resource_request_memory_max,resource_request_memory_min,resource_request_memory_std,average_usage_cpu,average_usage_cpu_mean,average_usage_cpu_max,average_usage_cpu_min,average_usage_cpu_std,average_usage_memory,average_usage_memory_mean,average_usage_memory_max,average_usage_memory_min,average_usage_memory_std,maximum_usage_cpu,maximum_usage_cpu_mean,maximum_usage_cpu_max,maximum_usage_cpu_min,maximum_usage_cpu_std,maximum_usage_memory,maximum_usage_memory_mean,maximum_usage_memory_max,maximum_usage_memory_min,maximum_usage_memory_std
DHJYL1IYxKn7+hgqicbUBV4/cAvCGBBmmpO+F9Rb1P4=,1970-01-01 00:00:00,0.0066070556640625,0.0066070556640625,0.0066070556640625,0.0066070556640625,0.0,0.00521087646484375,0.00521087646484375,0.00521087646484375,0.00521087646484375,0.0,0.00031757354736328125,0.00033563690508142837,0.000347137451171875,0.00031757354736328125,1.442839567934749e-05,0.001064300537109375,0.0010433237345979782,0.001064300537109375,0.00102996826171875,1.6755556272790612e-05,0.001064300537109375,0.0024277927003501587,0.0032958984375,0.001064300537109375,0.0010891111577313911,0.0010662078857421875,0.0010452310832307907,0.0010662078857421875,0.0010318756103515625,1.6755556272790612e-05
DHJYL1IYxKn7+hgqicbUBV4/cAvCGBBmmpO+F9Rb1P4=,1970-01-06 03:00:00,0.0110015869140625,0.0110015869140625,0.0110015869140625,0.0110015869140625,0.0,0.00458526611328125,0.00458526611328125,0.00458526611328125,0.00458526611328125,0.0,0.01776123046875,0.01776123046875,0.01776123046875,0.01776123046875,0.0,0.00495147705078125,0.00495147705078125,0.00495147705078125,0.00495147705078125,0.0,0.093994140625,0.093994140625,0.093994140625,0.093994140625,0.0,0.004974365234375,0.004974365234375,0.004974365234375,0.004974365234375,0.0
DHJYL1IYxKn7+hgqicbUBV4/cAvCGBBmmpO+F9Rb1P4=,1970-01-06 21:00:00,0.0110015869140625,0.0110015869140625,0.0110015869140625,0.0110015869140625,0.0,0.00458526611328125,0.00458526611328125,0.00458526611328125,0.00458526611328125,0.0,0.01776123046875,0.01776123046875,0.01776123046875,0.01776123046875,0.0,0.00495147705078125,0.00495147705078125,0.00495147705078125,0.00495147705078125,0.0,0.093994140625,0.093994140625,0.093994140625,0.093994140625,0.0,0.004974365234375,0.004974365234375,0.004974365234375,0.004974365234375,0.0
DHJYL1IYxKn7+hgqicbUBV4/cAvCGBBmmpO+F9Rb1P4=,1970-01-07 05:00:00,0.0110015869140625,0.0110015869140625,0.0110015869140625,0.0110015869140625,0.0,0.00458526611328125,0.00458526611328125,0.00458526611328125,0.00458526611328125,0.0,0.01776123046875,0.01776123046875,0.01776123046875,0.01776123046875,0.0,0.00495147705078125,0.00495147705078125,0.00495147705078125,0.00495147705078125,0.0,0.093994140625,0.093994140625,0.093994140625,0.093994140625,0.0,0.004974365234375,0.004974365234375,0.004974365234375,0.004974365234375,0.0
DHJYL1IYxKn7+hgqicbUBV4/cAvCGBBmmpO+F9Rb1P4=,1970-01-08 01:00:00,0.0110015869140625,0.0110015869140625,0.0110015869140625,0.0110015869140625,0.0,0.0044403076171875,0.0044403076171875,0.0044403076171875,0.0044403076171875,0.0,0.025421142578125,0.025421142578125,0.025421142578125,0.025421142578125,0.0,0.001953125,0.001953125,0.001953125,0.001953125,0.0,0.06011962890625,0.06011962890625,0.06011962890625,0.06011962890625,0.0,0.001987457275390625,0.001987457275390625,0.001987457275390625,0.001987457275390625,0.0
DHJYL1IYxKn7+hgqicbUBV4/cAvCGBBmmpO+F9Rb1P4=,1970-01-09 00:00:00,0.0110015869140625,0.0110015869140625,0.0110015869140625,0.0110015869140625,,0.0074615478515625,0.0074615478515625,0.0074615478515625,0.0074615478515625,,0.0002269744873046875,0.0002269744873046875,0.0002269744873046875,0.0002269744873046875,,0.00089263916015625,0.00089263916015625,0.00089263916015625,0.00089263916015625,,0.001007080078125,0.001007080078125,0.001007080078125,0.001007080078125,,0.0008935928344726562,0.0008935928344726562,0.0008935928344726562,0.0008935928344726562,
DHJYL1IYxKn7+hgqicbUBV4/cAvCGBBmmpO+F9Rb1P4=,1970-01-09 03:00:00,0.0110015869140625,0.0110015869140625,0.0110015869140625,0.0110015869140625,0.0,0.0105133056640625,0.0105133056640625,0.0105133056640625,0.0105133056640625,0.0,0.0002269744873046875,0.0002269744873046875,0.0002269744873046875,0.0002269744873046875,0.0,0.00089263916015625,0.00089263916015625,0.00089263916015625,0.00089263916015625,0.0,0.001007080078125,0.001007080078125,0.001007080078125,0.001007080078125,0.0,0.0008935928344726562,0.0008935928344726562,0.0008935928344726562,0.0008935928344726562,0.0
DHJYL1IYxKn7+hgqicbUBV4/cAvCGBBmmpO+F9Rb1P4=,1970-01-09 15:00:00,0.0110015869140625,0.0110015869140625,0.0110015869140625,0.0110015869140625,0.0,0.0113983154296875,0.009622846330915178,0.0113983154296875,0.0089111328125,0.0007120781204315615,0.026123046875,0.02174036843436105,0.029022216796875,0.0002269744873046875,0.007302423985800919,0.002231597900390625,0.002757481166294643,0.00495147705078125,0.00089263916015625,0.001470406875573617,0.068359375,0.0662689208984375,0.093994140625,0.001007080078125,0.024218349210910994,0.00231170654296875,0.00280414308820452,0.004974365234375,0.0008935928344726562,0.0014601321630367202
DHJYL1IYxKn7+hgqicbUBV4/cAvCGBBmmpO+F9Rb1P4=,1970-01-09 21:00:00,0.0110015869140625,0.0110015869140625,0.0110015869140625,0.0110015869140625,0.0,0.0123138427734375,0.0123138427734375,0.0123138427734375,0.0123138427734375,0.0,0.025421142578125,0.025421142578125,0.025421142578125,0.025421142578125,0.0,0.001953125,0.001953125,0.001953125,0.001953125,0.0,0.06011962890625,0.06011962890625,0.06011962890625,0.06011962890625,0.0,0.001987457275390625,0.001987457275390625,0.001987457275390625,0.001987457275390625,0.0
DHJYL1IYxKn7+hgqicbUBV4/cAvCGBBmmpO+F9Rb1P4=,1970-01-10 14:00:00,0.0110015869140625,0.0110015869140625,0.0110015869140625,0.0110015869140625,0.0,0.011749267578125,0.0103759765625,0.011749267578125,0.00982666015625,0.0009381363616296018,0.0002269744873046875,0.012751443045479911,0.01776123046875,0.0002269744873046875,0.008555840845695366,0.00089263916015625,0.00379180908203125,0.00495147705078125,0.00089263916015625,0.001980510096773604,0.001007080078125,0.06742640904017858,0.093994140625,0.001007080078125,0.04537303958548249,0.0008935928344726562,0.0038084302629743305,0.004974365234375,0.0008935928344726562,0.0019912130413755292
