user,time_dt,collection_id,collection_name,collection_logical_name,start_time_dt,end_time_dt,cpu_usage_distribution,tail_cpu_usage_distribution,priority,instance_index,event,failed,resource_request_cpu,resource_request_memory,average_usage_cpu,average_usage_memory,maximum_usage_cpu,maximum_usage_memory,hour
ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,1970-01-01 17:35:22.337357,275444453933,EvWiavBC3M37EnQUBKMXt+8Z1OY7IoxhSGrVsrjfK5I=,Ulq7OQvc8ikRHrTWDBac+nr8M3+8xk1N+UDMOa+lU0c=,1970-01-01 05:40:00,1970-01-01 05:45:00,"[0.04541016 0.05871582 0.06201172 0.06420898 0.06555176 0.06665039
 0.0682373  0.06958008 0.07116699 0.07434082 0.08435059]","[0.07470703 0.07507324 0.07556152 0.0760498  0.07653809 0.07714844
 0.07788086 0.07873535 0.07983398]",0,46,FAIL,1,0.0081024169921875,0.00390625,0.066650390625,0.0013027191162109375,0.135986328125,0.0013484954833984375,1970-01-01 17:00:00
ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,1970-01-01 17:57:32.684447,275444450285,BH/kgOW9okuB87o4o914YhKNbX+3KRoZPsAIbgAz04Q=,OoVcXRkjjOV5ZkBeO8a6SsYxssQ2TjbnmlgHK7tl2AU=,1970-01-02 08:58:47,1970-01-02 08:58:51,"[4.48226929e-05 4.48226929e-05 4.48226929e-05 4.48226929e-05
 5.34057617e-05 6.67572021e-05 7.91549683e-05 7.70568848e-04
 7.70568848e-04 7.70568848e-04 7.70568848e-04]","[0.00077057 0.00077057 0.00077057 0.00077057 0.00077057 0.00077057
 0.00077057 0.00077057 0.00077057]",0,92,FAIL,1,0.0153961181640625,0.0056915283203125,0.0008230209350585938,0.000316619873046875,0.001613616943359375,0.0007114410400390625,1970-01-01 17:00:00
ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,1970-01-01 18:34:36.397166,275444572542,8nMel5P6Hbohb4HkEtC7rr/XLbXh8gE5odYgwst4wEY=,c3chkYTIgOxBUHA2xWkTkVyPqkdB/bfAYXnKFjJbZlg=,1970-01-01 08:15:00,1970-01-01 08:20:00,"[0.00630188 0.00901794 0.01022339 0.01081848 0.01132202 0.01190186
 0.01234436 0.01283264 0.01341248 0.01426697 0.01831055]","[0.01438904 0.01455688 0.01469421 0.01481628 0.0149231  0.01522827
 0.0153656  0.01593018 0.01699829]",0,2549,FAIL,1,0.0097198486328125,0.0022125244140625,0.011749267578125,0.0018901824951171875,0.023834228515625,0.001941680908203125,1970-01-01 18:00:00
ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,1970-01-01 18:39:09.819979,275444572542,8nMel5P6Hbohb4HkEtC7rr/XLbXh8gE5odYgwst4wEY=,c3chkYTIgOxBUHA2xWkTkVyPqkdB/bfAYXnKFjJbZlg=,1970-01-01 08:15:00,1970-01-01 08:20:00,"[0.00630188 0.00901794 0.01022339 0.01081848 0.01132202 0.01190186
 0.01234436 0.01283264 0.01341248 0.01426697 0.01831055]","[0.01438904 0.01455688 0.01469421 0.01481628 0.0149231  0.01522827
 0.0153656  0.01593018 0.01699829]",0,4669,FAIL,1,0.0097198486328125,0.0022125244140625,0.011749267578125,0.0018901824951171875,0.023834228515625,0.001941680908203125,1970-01-01 18:00:00
ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,1970-01-01 18:42:52.900690,275444453933,EvWiavBC3M37EnQUBKMXt+8Z1OY7IoxhSGrVsrjfK5I=,Ulq7OQvc8ikRHrTWDBac+nr8M3+8xk1N+UDMOa+lU0c=,1970-01-01 05:40:00,1970-01-01 05:45:00,"[0.04541016 0.05871582 0.06201172 0.06420898 0.06555176 0.06665039
 0.0682373  0.06958008 0.07116699 0.07434082 0.08435059]","[0.07470703 0.07507324 0.07556152 0.0760498  0.07653809 0.07714844
 0.07788086 0.07873535 0.07983398]",0,147,FAIL,1,0.0081024169921875,0.00390625,0.066650390625,0.0013027191162109375,0.135986328125,0.0013484954833984375,1970-01-01 18:00:00
ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,1970-01-01 18:44:09.999364,275444572542,8nMel5P6Hbohb4HkEtC7rr/XLbXh8gE5odYgwst4wEY=,c3chkYTIgOxBUHA2xWkTkVyPqkdB/bfAYXnKFjJbZlg=,1970-01-01 01:45:00,1970-01-01 01:50:00,"[0.00395203 0.00660706 0.00693512 0.00717163 0.00735474 0.00750732
 0.00766754 0.00784302 0.0080719  0.00848389 0.01292419]","[0.00854492 0.00862122 0.00871277 0.00907898 0.0092926  0.01025391
 0.01066589 0.01115417 0.01202393]",0,9430,ENABLE,0,0.0097198486328125,0.0022125244140625,0.00762176513671875,0.0015697479248046875,0.0144500732421875,0.0016632080078125,1970-01-01 18:00:00
ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,1970-01-01 18:47:38.787556,275444572542,8nMel5P6Hbohb4HkEtC7rr/XLbXh8gE5odYgwst4wEY=,c3chkYTIgOxBUHA2xWkTkVyPqkdB/bfAYXnKFjJbZlg=,1970-01-01 01:45:00,1970-01-01 01:50:00,"[0.00395203 0.00660706 0.00693512 0.00717163 0.00735474 0.00750732
 0.00766754 0.00784302 0.0080719  0.00848389 0.01292419]","[0.00854492 0.00862122 0.00871277 0.00907898 0.0092926  0.01025391
 0.01066589 0.01115417 0.01202393]",0,5172,ENABLE,0,0.0097198486328125,0.0022125244140625,0.00762176513671875,0.0015697479248046875,0.0144500732421875,0.0016632080078125,1970-01-01 18:00:00
ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,1970-01-01 18:47:38.787558,275444572542,8nMel5P6Hbohb4HkEtC7rr/XLbXh8gE5odYgwst4wEY=,c3chkYTIgOxBUHA2xWkTkVyPqkdB/bfAYXnKFjJbZlg=,1970-01-01 08:15:00,1970-01-01 08:20:00,"[0.00630188 0.00901794 0.01022339 0.01081848 0.01132202 0.01190186
 0.01234436 0.01283264 0.01341248 0.01426697 0.01831055]","[0.01438904 0.01455688 0.01469421 0.01481628 0.0149231  0.01522827
 0.0153656  0.01593018 0.01699829]",0,5172,FAIL,1,0.0097198486328125,0.0022125244140625,0.011749267578125,0.0018901824951171875,0.023834228515625,0.001941680908203125,1970-01-01 18:00:00
ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,1970-01-01 18:47:57.900715,275444572542,8nMel5P6Hbohb4HkEtC7rr/XLbXh8gE5odYgwst4wEY=,c3chkYTIgOxBUHA2xWkTkVyPqkdB/bfAYXnKFjJbZlg=,1970-01-01 01:45:00,1970-01-01 01:50:00,"[0.00395203 0.00660706 0.00693512 0.00717163 0.00735474 0.00750732
 0.00766754 0.00784302 0.0080719  0.00848389 0.01292419]","[0.00854492 0.00862122 0.00871277 0.00907898 0.0092926  0.01025391
 0.01066589 0.01115417 0.01202393]",0,2914,ENABLE,0,0.0097198486328125,0.0022125244140625,0.00762176513671875,0.0015697479248046875,0.0144500732421875,0.0016632080078125,1970-01-01 18:00:00
ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,1970-01-01 18:49:10.352636,275444572542,8nMel5P6Hbohb4HkEtC7rr/XLbXh8gE5odYgwst4wEY=,c3chkYTIgOxBUHA2xWkTkVyPqkdB/bfAYXnKFjJbZlg=,1970-01-01 08:15:00,1970-01-01 08:20:00,"[0.00630188 0.00901794 0.01022339 0.01081848 0.01132202 0.01190186
 0.01234436 0.01283264 0.01341248 0.01426697 0.01831055]","[0.01438904 0.01455688 0.01469421 0.01481628 0.0149231  0.01522827
 0.0153656  0.01593018 0.01699829]",0,3925,FAIL,1,0.0097198486328125,0.0022125244140625,0.011749267578125,0.0018901824951171875,0.023834228515625,0.001941680908203125,1970-01-01 18:00:00
ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,1970-01-01 18:49:37.015078,275444572542,8nMel5P6Hbohb4HkEtC7rr/XLbXh8gE5odYgwst4wEY=,c3chkYTIgOxBUHA2xWkTkVyPqkdB/bfAYXnKFjJbZlg=,1970-01-01 08:15:00,1970-01-01 08:20:00,"[0.00630188 0.00901794 0.01022339 0.01081848 0.01132202 0.01190186
 0.01234436 0.01283264 0.01341248 0.01426697 0.01831055]","[0.01438904 0.01455688 0.01469421 0.01481628 0.0149231  0.01522827
 0.0153656  0.01593018 0.01699829]",0,7742,FAIL,1,0.0097198486328125,0.0022125244140625,0.011749267578125,0.0018901824951171875,0.023834228515625,0.001941680908203125,1970-01-01 18:00:00
ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,1970-01-01 18:53:48.166897,275444488287,oycF4CiinwJXrXYd2jKQsuxveCQ5EmStLb8VnKuP6oE=,NZo2kdUxGsEyVo02IN9EnfF2SYYnalWDxVBkV5AZqn4=,1970-01-08 10:40:00,1970-01-08 10:45:00,"[0.00011158 0.0001297  0.00013924 0.00014782 0.00015545 0.00016403
 0.00017166 0.00018597 0.00020504 0.0002327  0.00071621]","[0.00023937 0.00024509 0.00025177 0.00025749 0.00026417 0.00035954
 0.00038147 0.00040722 0.00048447]",0,1253,FAIL,1,0.016204833984375,0.00390625,0.00017833709716796875,0.00043010711669921875,0.0007181167602539062,0.0004329681396484375,1970-01-01 18:00:00
ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,1970-01-01 18:56:41.129916,275444572542,8nMel5P6Hbohb4HkEtC7rr/XLbXh8gE5odYgwst4wEY=,c3chkYTIgOxBUHA2xWkTkVyPqkdB/bfAYXnKFjJbZlg=,1970-01-01 01:45:00,1970-01-01 01:50:00,"[0.00395203 0.00660706 0.00693512 0.00717163 0.00735474 0.00750732
 0.00766754 0.00784302 0.0080719  0.00848389 0.01292419]","[0.00854492 0.00862122 0.00871277 0.00907898 0.0092926  0.01025391
 0.01066589 0.01115417 0.01202393]",0,5246,ENABLE,0,0.0097198486328125,0.0022125244140625,0.00762176513671875,0.0015697479248046875,0.0144500732421875,0.0016632080078125,1970-01-01 18:00:00
ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,1970-01-01 18:57:32.902037,275444572542,8nMel5P6Hbohb4HkEtC7rr/XLbXh8gE5odYgwst4wEY=,c3chkYTIgOxBUHA2xWkTkVyPqkdB/bfAYXnKFjJbZlg=,1970-01-01 01:45:00,1970-01-01 01:50:00,"[0.00395203 0.00660706 0.00693512 0.00717163 0.00735474 0.00750732
 0.00766754 0.00784302 0.0080719  0.00848389 0.01292419]","[0.00854492 0.00862122 0.00871277 0.00907898 0.0092926  0.01025391
 0.01066589 0.01115417 0.01202393]",0,6353,ENABLE,0,0.0097198486328125,0.0022125244140625,0.00762176513671875,0.0015697479248046875,0.0144500732421875,0.0016632080078125,1970-01-01 18:00:00
ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,1970-01-01 18:57:32.902039,275444572542,8nMel5P6Hbohb4HkEtC7rr/XLbXh8gE5odYgwst4wEY=,c3chkYTIgOxBUHA2xWkTkVyPqkdB/bfAYXnKFjJbZlg=,1970-01-01 08:15:00,1970-01-01 08:20:00,"[0.00630188 0.00901794 0.01022339 0.01081848 0.01132202 0.01190186
 0.01234436 0.01283264 0.01341248 0.01426697 0.01831055]","[0.01438904 0.01455688 0.01469421 0.01481628 0.0149231  0.01522827
 0.0153656  0.01593018 0.01699829]",0,6353,FAIL,1,0.0097198486328125,0.0022125244140625,0.011749267578125,0.0018901824951171875,0.023834228515625,0.001941680908203125,1970-01-01 18:00:00
ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,1970-01-01 18:59:36.155988,275444453933,EvWiavBC3M37EnQUBKMXt+8Z1OY7IoxhSGrVsrjfK5I=,Ulq7OQvc8ikRHrTWDBac+nr8M3+8xk1N+UDMOa+lU0c=,1970-01-01 05:40:00,1970-01-01 05:45:00,"[0.04541016 0.05871582 0.06201172 0.06420898 0.06555176 0.06665039
 0.0682373  0.06958008 0.07116699 0.07434082 0.08435059]","[0.07470703 0.07507324 0.07556152 0.0760498  0.07653809 0.07714844
 0.07788086 0.07873535 0.07983398]",0,147,FAIL,1,0.0081024169921875,0.00390625,0.066650390625,0.0013027191162109375,0.135986328125,0.0013484954833984375,1970-01-01 18:00:00
ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,1970-01-01 19:06:37.997155,275444572542,8nMel5P6Hbohb4HkEtC7rr/XLbXh8gE5odYgwst4wEY=,c3chkYTIgOxBUHA2xWkTkVyPqkdB/bfAYXnKFjJbZlg=,1970-01-01 08:15:00,1970-01-01 08:20:00,"[0.00630188 0.00901794 0.01022339 0.01081848 0.01132202 0.01190186
 0.01234436 0.01283264 0.01341248 0.01426697 0.01831055]","[0.01438904 0.01455688 0.01469421 0.01481628 0.0149231  0.01522827
 0.0153656  0.01593018 0.01699829]",0,8983,FAIL,1,0.0097198486328125,0.0022125244140625,0.011749267578125,0.0018901824951171875,0.023834228515625,0.001941680908203125,1970-01-01 19:00:00
ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,1970-01-01 19:09:14.503339,275444572542,8nMel5P6Hbohb4HkEtC7rr/XLbXh8gE5odYgwst4wEY=,c3chkYTIgOxBUHA2xWkTkVyPqkdB/bfAYXnKFjJbZlg=,1970-01-01 08:15:00,1970-01-01 08:20:00,"[0.00630188 0.00901794 0.01022339 0.01081848 0.01132202 0.01190186
 0.01234436 0.01283264 0.01341248 0.01426697 0.01831055]","[0.01438904 0.01455688 0.01469421 0.01481628 0.0149231  0.01522827
 0.0153656  0.01593018 0.01699829]",0,9501,FAIL,1,0.0097198486328125,0.0022125244140625,0.011749267578125,0.0018901824951171875,0.023834228515625,0.001941680908203125,1970-01-01 19:00:00
ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,1970-01-01 19:10:50.035907,275444572542,8nMel5P6Hbohb4HkEtC7rr/XLbXh8gE5odYgwst4wEY=,c3chkYTIgOxBUHA2xWkTkVyPqkdB/bfAYXnKFjJbZlg=,1970-01-01 08:15:00,1970-01-01 08:20:00,"[0.00630188 0.00901794 0.01022339 0.01081848 0.01132202 0.01190186
 0.01234436 0.01283264 0.01341248 0.01426697 0.01831055]","[0.01438904 0.01455688 0.01469421 0.01481628 0.0149231  0.01522827
 0.0153656  0.01593018 0.01699829]",0,10029,FAIL,1,0.0097198486328125,0.0022125244140625,0.011749267578125,0.0018901824951171875,0.023834228515625,0.001941680908203125,1970-01-01 19:00:00
ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,1970-01-01 19:11:54.843450,275444572542,8nMel5P6Hbohb4HkEtC7rr/XLbXh8gE5odYgwst4wEY=,c3chkYTIgOxBUHA2xWkTkVyPqkdB/bfAYXnKFjJbZlg=,1970-01-01 01:45:00,1970-01-01 01:50:00,"[0.00395203 0.00660706 0.00693512 0.00717163 0.00735474 0.00750732
 0.00766754 0.00784302 0.0080719  0.00848389 0.01292419]","[0.00854492 0.00862122 0.00871277 0.00907898 0.0092926  0.01025391
 0.01066589 0.01115417 0.01202393]",0,3589,ENABLE,0,0.0097198486328125,0.0022125244140625,0.00762176513671875,0.0015697479248046875,0.0144500732421875,0.0016632080078125,1970-01-01 19:00:00
ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,1970-01-01 19:18:02.944271,275444572542,8nMel5P6Hbohb4HkEtC7rr/XLbXh8gE5odYgwst4wEY=,c3chkYTIgOxBUHA2xWkTkVyPqkdB/bfAYXnKFjJbZlg=,1970-01-01 08:15:00,1970-01-01 08:20:00,"[0.00630188 0.00901794 0.01022339 0.01081848 0.01132202 0.01190186
 0.01234436 0.01283264 0.01341248 0.01426697 0.01831055]","[0.01438904 0.01455688 0.01469421 0.01481628 0.0149231  0.01522827
 0.0153656  0.01593018 0.01699829]",0,6920,FAIL,1,0.0097198486328125,0.0022125244140625,0.011749267578125,0.0018901824951171875,0.023834228515625,0.001941680908203125,1970-01-01 19:00:00
